0.747735
0.760865
0.722792
0.736542
0.749666
0.797865
0.755233
0.695623
0.765640
0.713083
0.765839
0.781335
0.699601
0.749735
0.713601
0.809601
0.800439
0.703441
0.751249
0.706434
0.855211
0.763513
0.744873
0.757178
0.704619
0.843986
0.713489
0.776279
0.750956
0.707492
0.851303
0.698249
0.754265
0.713003
0.697949
0.879805
0.703781
0.728270
0.763471
0.716396
