1.502341
1.405165
1.565142
1.418722
1.493719
1.400351
1.494475
1.490518
1.436303
1.503834
1.464443
1.570092
1.403489
1.509406
1.376346
1.637409
1.523511
1.477074
1.444485
1.467691
1.646170
1.392790
1.468524
1.388849
1.623988
1.451212
1.495219
1.449481
1.535317
1.537584
1.452877
1.505827
1.446568
1.604629
1.417162
1.488060
1.395408
1.556277
1.497478
1.480492
