0.324420
0.297601
0.329363
0.302893
0.288255
0.336140
0.309270
0.336743
0.296788
0.290033
0.290918
0.287950
0.293886
0.329186
0.293541
0.314023
0.308919
0.291589
0.326545
0.299681
0.347184
0.289864
0.320099
0.299183
0.308226
0.294929
0.296931
0.307670
0.295657
0.312357
0.294577
0.316146
0.297378
0.309948
0.296247
0.316430
0.292423
0.295236
0.293222
0.299378
