0.609245
0.645924
0.763135
0.658254
0.604019
0.598847
0.652352
0.692208
0.641251
0.605357
0.602364
0.604429
0.694989
0.709321
0.608214
0.610768
0.606631
0.693366
0.705384
0.602952
0.599575
0.618896
0.663189
0.684941
0.610301
0.609645
0.598612
0.635858
0.670766
0.599704
0.687314
0.664766
0.603500
0.624603
0.623436
0.665840
0.658295
0.594333
0.660873
0.601087
